step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.818130725622177,18363.6875,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,9.145133167505264,9368.7314453125,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.674776643514633,5853.39453125,,,,,,,,,,,5.675e-05,fair,temporal
40,1,8.095684880018235,3280.283203125,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.669046783447266,2141.039794921875,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.405690330266952,1645.320068359375,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.215040841698647,1359.72900390625,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.098955142498016,1210.701416015625,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,6.9886421203613285,1084.248291015625,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,6.893782058358193,986.1240234375,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.817982816696167,914.1391627443679,6.804261554992484,901.6816816876618,6.808141843572926,905.1872637568208,6.8055350060738045,902.8306606291785,6.794770655471412,893.1643937431489,7.250000000000001e-05,fair,temporal
110,1,6.825819662213325,921.3311157226562,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,6.747820484638214,852.1992797851562,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.665237879753112,784.6500854492188,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.60063883960247,735.56494140625,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.517824414372444,677.1038208007812,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.447047328948974,630.8368530273438,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.384443756937981,592.5550537109375,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.3233062535524365,557.4127807617188,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.2778130620718,532.6224975585938,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.200857999920845,493.17205810546875,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.129803085327149,459.3456998654811,6.117793045286257,453.86193564657987,6.098544133875817,445.2091331376953,6.1181912420990505,454.04269800991256,6.088565773732745,440.78876674922844,9.50000000000001e-05,fair,temporal
210,1,6.1714115887880325,478.8615417480469,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.115643933415413,452.8876037597656,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.075853845477104,435.220947265625,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.0194335013628,411.3454895019531,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,5.982236614823341,396.3257141113281,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,5.9426560521125795,380.9454040527344,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,5.903070560097694,366.1600341796875,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,5.8621466100215915,351.4777526855469,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,5.824946063756943,338.642822265625,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,5.798937883973122,329.94891357421875,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,5.719984769821167,304.9002792357673,5.704280227696872,300.14936308208155,5.6765266004919885,291.9336646173661,5.706155304263637,300.71269409866875,5.6770547627842936,292.0878936962781,0.00011750000000000004,fair,temporal
310,1,5.763876518607139,318.5809020996094,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,5.719983717799186,304.89990234375,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,5.6974244058132175,298.0986328125,,,,,,,,,,,0.00012425000000000007,fair,temporal
340,1,5.653297537565232,285.2304382324219,,,,,,,,,,,0.00012650000000000007,fair,temporal
350,1,5.633944368362426,279.76348876953125,,,,,,,,,,,0.00012875000000000007,fair,temporal
360,1,5.607594129443169,272.48785400390625,,,,,,,,,,,0.00013100000000000004,fair,temporal
370,1,5.566214844584465,261.44268798828125,,,,,,,,,,,0.00013325000000000004,fair,temporal
380,1,5.549985626339913,257.2337951660156,,,,,,,,,,,0.00013550000000000004,fair,temporal
390,1,5.495603865385055,243.61863708496094,,,,,,,,,,,0.00013775000000000007,fair,temporal
400,1,5.491755318641663,242.682861328125,,,,,,,,,,,0.00014000000000000001,fair,temporal
400,1,,,5.429663038253784,228.07238080681313,5.409751665764596,223.57605919630447,5.338021202421305,208.10051380405343,5.4131423124989375,224.33541325448232,5.368312966494769,214.50069243429422,0.00014000000000000001,fair,temporal
410,1,5.466709604859352,236.68014526367188,,,,,,,,,,,0.00014225000000000002,fair,temporal
420,1,5.451085570454597,233.01097106933594,,,,,,,,,,,0.00014450000000000007,fair,temporal
430,1,5.4036983221769335,222.22679138183594,,,,,,,,,,,0.0001467500000000001,fair,temporal
440,1,5.373502084612847,215.61668395996094,,,,,,,,,,,0.00014900000000000015,fair,temporal
450,1,5.330957585573197,206.63571166992188,,,,,,,,,,,0.0001512500000000001,fair,temporal
460,1,5.318295514583587,204.03579711914062,,,,,,,,,,,0.00015350000000000015,fair,temporal
470,1,5.279203233122826,196.21351623535156,,,,,,,,,,,0.00015575000000000018,fair,temporal
